Graph Unit,Litres

,The University of Melbourne Sport Centre,The University of Melbourne Sport Pavilion,The University of Melbourne Sports oval
Tuesday 22/11/2016 10:45:00 AM,0,10,0
Tuesday 22/11/2016 11:00:00 AM,0,0,0
Tuesday 22/11/2016 11:15:00 AM,10,10,0
Tuesday 22/11/2016 11:30:00 AM,20,10,0
Tuesday 22/11/2016 11:45:00 AM,0,0,0
Tuesday 22/11/2016 12:00:00 PM,0,20,0
Tuesday 22/11/2016 12:15:00 PM,10,30,0
Tuesday 22/11/2016 12:30:00 PM,0,120,0
Tuesday 22/11/2016 12:45:00 PM,10,10,0
Tuesday 22/11/2016 01:00:00 PM,10,10,0
Tuesday 22/11/2016 01:15:00 PM,0,0,0
Tuesday 22/11/2016 01:30:00 PM,0,10,0
Tuesday 22/11/2016 01:45:00 PM,0,0,0
Tuesday 22/11/2016 02:00:00 PM,0,10,0
Tuesday 22/11/2016 02:15:00 PM,0,10,0
Tuesday 22/11/2016 02:30:00 PM,0,0,0
Tuesday 22/11/2016 02:45:00 PM,10,10,0
Tuesday 22/11/2016 03:00:00 PM,0,0,0
Tuesday 22/11/2016 03:15:00 PM,0,10,0
Tuesday 22/11/2016 03:30:00 PM,0,10,0
Tuesday 22/11/2016 03:45:00 PM,10,0,0
Tuesday 22/11/2016 04:00:00 PM,0,10,0
Tuesday 22/11/2016 04:15:00 PM,0,10,0
Tuesday 22/11/2016 04:30:00 PM,0,0,0
Tuesday 22/11/2016 04:45:00 PM,0,10,0
Tuesday 22/11/2016 05:00:00 PM,0,10,0
Tuesday 22/11/2016 05:15:00 PM,0,10,0
Tuesday 22/11/2016 05:30:00 PM,10,20,0
Tuesday 22/11/2016 05:45:00 PM,20,30,0
Tuesday 22/11/2016 06:00:00 PM,10,40,0
Tuesday 22/11/2016 06:15:00 PM,0,20,0
Tuesday 22/11/2016 06:30:00 PM,10,30,0
Tuesday 22/11/2016 06:45:00 PM,0,10,0
Tuesday 22/11/2016 07:00:00 PM,0,20,0
Tuesday 22/11/2016 07:15:00 PM,10,10,0
Tuesday 22/11/2016 07:30:00 PM,0,0,0
Tuesday 22/11/2016 07:45:00 PM,40,10,0
Tuesday 22/11/2016 08:00:00 PM,0,10,0
Tuesday 22/11/2016 08:15:00 PM,0,20,0
Tuesday 22/11/2016 08:30:00 PM,10,120,0
Tuesday 22/11/2016 08:45:00 PM,0,20,0
Tuesday 22/11/2016 09:00:00 PM,0,20,0
Tuesday 22/11/2016 09:15:00 PM,0,10,0
Tuesday 22/11/2016 09:30:00 PM,10,0,0
Tuesday 22/11/2016 09:45:00 PM,0,10,0
Tuesday 22/11/2016 10:00:00 PM,0,10,0
Tuesday 22/11/2016 10:15:00 PM,10,0,0
Tuesday 22/11/2016 10:30:00 PM,0,10,0
Tuesday 22/11/2016 10:45:00 PM,0,10,0
Tuesday 22/11/2016 11:00:00 PM,0,0,0
Tuesday 22/11/2016 11:15:00 PM,0,10,0
Tuesday 22/11/2016 11:30:00 PM,0,10,0
Tuesday 22/11/2016 11:45:00 PM,0,0,0
Wednesday 23/11/2016 12:00:00 AM,0,10,0
Wednesday 23/11/2016 12:15:00 AM,0,0,0
Wednesday 23/11/2016 12:30:00 AM,0,10,0
Wednesday 23/11/2016 12:45:00 AM,0,10,0
Wednesday 23/11/2016 01:00:00 AM,10,10,0
Wednesday 23/11/2016 01:15:00 AM,0,0,0
Wednesday 23/11/2016 01:30:00 AM,10,10,0
Wednesday 23/11/2016 01:45:00 AM,10,10,0
Wednesday 23/11/2016 02:00:00 AM,10,0,0
Wednesday 23/11/2016 02:15:00 AM,0,10,0
Wednesday 23/11/2016 02:30:00 AM,10,10,0
Wednesday 23/11/2016 02:45:00 AM,0,0,0
Wednesday 23/11/2016 03:00:00 AM,0,10,0
Wednesday 23/11/2016 03:15:00 AM,0,10,0
Wednesday 23/11/2016 03:30:00 AM,0,0,0
Wednesday 23/11/2016 03:45:00 AM,0,10,0
Wednesday 23/11/2016 04:00:00 AM,0,10,0
Wednesday 23/11/2016 04:15:00 AM,0,0,0
Wednesday 23/11/2016 04:30:00 AM,0,10,0
Wednesday 23/11/2016 04:45:00 AM,0,10,0
Wednesday 23/11/2016 05:00:00 AM,0,10,0
Wednesday 23/11/2016 05:15:00 AM,0,0,0
Wednesday 23/11/2016 05:30:00 AM,0,10,0
Wednesday 23/11/2016 05:45:00 AM,0,10,0
Wednesday 23/11/2016 06:00:00 AM,0,0,0
Wednesday 23/11/2016 06:15:00 AM,0,10,0
Wednesday 23/11/2016 06:30:00 AM,0,10,0
Wednesday 23/11/2016 06:45:00 AM,0,0,0
Wednesday 23/11/2016 07:00:00 AM,0,10,0
Wednesday 23/11/2016 07:15:00 AM,0,10,0
Wednesday 23/11/2016 07:30:00 AM,0,10,0
Wednesday 23/11/2016 07:45:00 AM,0,10,0
Wednesday 23/11/2016 08:00:00 AM,0,20,0
Wednesday 23/11/2016 08:15:00 AM,10,0,0
Wednesday 23/11/2016 08:30:00 AM,0,10,0
Wednesday 23/11/2016 08:45:00 AM,0,10,0
Wednesday 23/11/2016 09:00:00 AM,0,10,0
Wednesday 23/11/2016 09:15:00 AM,10,10,0
Wednesday 23/11/2016 09:30:00 AM,0,10,0
Wednesday 23/11/2016 09:45:00 AM,0,0,0
Wednesday 23/11/2016 10:00:00 AM,10,10,0
Wednesday 23/11/2016 10:15:00 AM,0,0,0
Wednesday 23/11/2016 10:30:00 AM,0,10,0
Wednesday 23/11/2016 10:45:00 AM,0,10,0
Wednesday 23/11/2016 11:00:00 AM,10,10,0
Wednesday 23/11/2016 11:15:00 AM,10,30,0
Wednesday 23/11/2016 11:30:00 AM,10,20,0
Wednesday 23/11/2016 11:45:00 AM,0,0,0
Wednesday 23/11/2016 12:00:00 PM,0,10,0
Wednesday 23/11/2016 12:15:00 PM,0,20,0
Wednesday 23/11/2016 12:30:00 PM,10,150,0
Wednesday 23/11/2016 12:45:00 PM,0,10,0
Wednesday 23/11/2016 01:00:00 PM,0,10,0
Wednesday 23/11/2016 01:15:00 PM,0,10,0
Wednesday 23/11/2016 01:30:00 PM,10,40,0
Wednesday 23/11/2016 01:45:00 PM,10,20,0
Wednesday 23/11/2016 02:00:00 PM,0,10,0
Wednesday 23/11/2016 02:15:00 PM,20,0,0
Wednesday 23/11/2016 02:30:00 PM,0,10,0
Wednesday 23/11/2016 02:45:00 PM,0,10,0
Wednesday 23/11/2016 03:00:00 PM,0,10,0
Wednesday 23/11/2016 03:15:00 PM,10,20,0
Wednesday 23/11/2016 03:30:00 PM,0,10,0
Wednesday 23/11/2016 03:45:00 PM,0,10,0
Wednesday 23/11/2016 04:00:00 PM,0,10,0
Wednesday 23/11/2016 04:15:00 PM,0,0,0
Wednesday 23/11/2016 04:30:00 PM,0,10,0
Wednesday 23/11/2016 04:45:00 PM,0,10,0
Wednesday 23/11/2016 05:00:00 PM,0,30,0
Wednesday 23/11/2016 05:15:00 PM,0,20,0
Wednesday 23/11/2016 05:30:00 PM,10,10,0
Wednesday 23/11/2016 05:45:00 PM,0,20,0
Wednesday 23/11/2016 06:00:00 PM,0,20,0
Wednesday 23/11/2016 06:15:00 PM,10,40,0
Wednesday 23/11/2016 06:30:00 PM,10,20,0
Wednesday 23/11/2016 06:45:00 PM,0,0,0
Wednesday 23/11/2016 07:00:00 PM,10,10,0
Wednesday 23/11/2016 07:15:00 PM,0,30,0
Wednesday 23/11/2016 07:30:00 PM,20,20,0
Wednesday 23/11/2016 07:45:00 PM,0,20,0
Wednesday 23/11/2016 08:00:00 PM,10,0,0
Wednesday 23/11/2016 08:15:00 PM,0,30,0
Wednesday 23/11/2016 08:30:00 PM,0,0,0
Wednesday 23/11/2016 08:45:00 PM,0,10,0
Wednesday 23/11/2016 09:00:00 PM,0,10,0
Wednesday 23/11/2016 09:15:00 PM,0,10,0
Wednesday 23/11/2016 09:30:00 PM,10,0,0
Wednesday 23/11/2016 09:45:00 PM,10,10,0
Wednesday 23/11/2016 10:00:00 PM,0,10,0
Wednesday 23/11/2016 10:15:00 PM,10,0,0
Wednesday 23/11/2016 10:30:00 PM,0,10,0
Wednesday 23/11/2016 10:45:00 PM,0,10,0
Wednesday 23/11/2016 11:00:00 PM,0,10,0
Wednesday 23/11/2016 11:15:00 PM,0,0,0
Wednesday 23/11/2016 11:30:00 PM,0,10,0
Wednesday 23/11/2016 11:45:00 PM,0,10,0
Thursday 24/11/2016 12:00:00 AM,0,0,0
Thursday 24/11/2016 12:15:00 AM,0,10,0
Thursday 24/11/2016 12:30:00 AM,0,10,0
Thursday 24/11/2016 12:45:00 AM,0,10,0
Thursday 24/11/2016 01:00:00 AM,0,0,0
Thursday 24/11/2016 01:15:00 AM,10,10,0
Thursday 24/11/2016 01:30:00 AM,10,10,0
Thursday 24/11/2016 01:45:00 AM,10,10,0
Thursday 24/11/2016 02:00:00 AM,0,10,0
Thursday 24/11/2016 02:15:00 AM,10,0,0
Thursday 24/11/2016 02:30:00 AM,0,10,0
Thursday 24/11/2016 02:45:00 AM,0,10,0
Thursday 24/11/2016 03:00:00 AM,0,10,0
Thursday 24/11/2016 03:15:00 AM,0,0,0
Thursday 24/11/2016 03:30:00 AM,0,10,0
Thursday 24/11/2016 03:45:00 AM,0,10,0
Thursday 24/11/2016 04:00:00 AM,0,10,0
Thursday 24/11/2016 04:15:00 AM,0,0,0
Thursday 24/11/2016 04:30:00 AM,0,10,0
Thursday 24/11/2016 04:45:00 AM,0,10,0
Thursday 24/11/2016 05:00:00 AM,0,10,0
Thursday 24/11/2016 05:15:00 AM,0,0,0
Thursday 24/11/2016 05:30:00 AM,0,10,0
Thursday 24/11/2016 05:45:00 AM,0,10,0
Thursday 24/11/2016 06:00:00 AM,0,10,0
Thursday 24/11/2016 06:15:00 AM,0,0,0
Thursday 24/11/2016 06:30:00 AM,0,10,0
Thursday 24/11/2016 06:45:00 AM,0,10,0
Thursday 24/11/2016 07:00:00 AM,0,10,0
Thursday 24/11/2016 07:15:00 AM,0,0,0
Thursday 24/11/2016 07:30:00 AM,0,10,0
Thursday 24/11/2016 07:45:00 AM,0,10,0
Thursday 24/11/2016 08:00:00 AM,0,10,0
Thursday 24/11/2016 08:15:00 AM,10,0,0
Thursday 24/11/2016 08:30:00 AM,10,10,0
Thursday 24/11/2016 08:45:00 AM,10,10,0
Thursday 24/11/2016 09:00:00 AM,0,10,0
Thursday 24/11/2016 09:15:00 AM,0,10,0
Thursday 24/11/2016 09:30:00 AM,0,0,0
Thursday 24/11/2016 09:45:00 AM,0,10,0
Thursday 24/11/2016 10:00:00 AM,0,10,0
Thursday 24/11/2016 10:15:00 AM,0,10,0
Thursday 24/11/2016 10:30:00 AM,0,0,0
Thursday 24/11/2016 10:45:00 AM,10,10,0
Thursday 24/11/2016 11:00:00 AM,0,10,0
Thursday 24/11/2016 11:15:00 AM,0,10,0
Thursday 24/11/2016 11:30:00 AM,10,10,0
Thursday 24/11/2016 11:45:00 AM,0,10,0
Thursday 24/11/2016 12:00:00 PM,0,10,0
Thursday 24/11/2016 12:15:00 PM,10,0,0
Thursday 24/11/2016 12:30:00 PM,10,10,0
Thursday 24/11/2016 12:45:00 PM,0,20,0
Thursday 24/11/2016 01:00:00 PM,20,0,0
Thursday 24/11/2016 01:15:00 PM,0,10,0
Thursday 24/11/2016 01:30:00 PM,10,60,0
Thursday 24/11/2016 01:45:00 PM,0,120,0
Thursday 24/11/2016 02:00:00 PM,0,10,0
Thursday 24/11/2016 02:15:00 PM,0,0,0
Thursday 24/11/2016 02:30:00 PM,10,10,0
Thursday 24/11/2016 02:45:00 PM,0,10,0
Thursday 24/11/2016 03:00:00 PM,10,10,0
Thursday 24/11/2016 03:15:00 PM,0,10,0
Thursday 24/11/2016 03:30:00 PM,0,0,0
Thursday 24/11/2016 03:45:00 PM,0,10,0
Thursday 24/11/2016 04:00:00 PM,0,10,0
Thursday 24/11/2016 04:15:00 PM,0,10,0
Thursday 24/11/2016 04:30:00 PM,0,10,0
Thursday 24/11/2016 04:45:00 PM,0,10,0
Thursday 24/11/2016 05:00:00 PM,0,10,0
Thursday 24/11/2016 05:15:00 PM,0,20,0
Thursday 24/11/2016 05:30:00 PM,20,20,0
Thursday 24/11/2016 05:45:00 PM,0,30,0
Thursday 24/11/2016 06:00:00 PM,10,20,0
Thursday 24/11/2016 06:15:00 PM,0,20,0
Thursday 24/11/2016 06:30:00 PM,20,10,0
Thursday 24/11/2016 06:45:00 PM,0,20,0
Thursday 24/11/2016 07:00:00 PM,20,10,0
Thursday 24/11/2016 07:15:00 PM,10,10,0
Thursday 24/11/2016 07:30:00 PM,0,0,0
Thursday 24/11/2016 07:45:00 PM,20,100,0
Thursday 24/11/2016 08:00:00 PM,0,10,0
Thursday 24/11/2016 08:15:00 PM,10,10,0
Thursday 24/11/2016 08:30:00 PM,0,20,0
Thursday 24/11/2016 08:45:00 PM,0,10,0
Thursday 24/11/2016 09:00:00 PM,0,0,0
Thursday 24/11/2016 09:15:00 PM,0,10,0
Thursday 24/11/2016 09:30:00 PM,0,10,0
Thursday 24/11/2016 09:45:00 PM,0,0,0
Thursday 24/11/2016 10:00:00 PM,0,10,0
Thursday 24/11/2016 10:15:00 PM,10,10,0
Thursday 24/11/2016 10:30:00 PM,0,10,0
Thursday 24/11/2016 10:45:00 PM,0,0,0
Thursday 24/11/2016 11:00:00 PM,0,10,0
Thursday 24/11/2016 11:15:00 PM,0,10,0
Thursday 24/11/2016 11:30:00 PM,0,0,0
Thursday 24/11/2016 11:45:00 PM,0,10,0
Friday 25/11/2016 12:00:00 AM,0,10,0
Friday 25/11/2016 12:15:00 AM,0,10,0
Friday 25/11/2016 12:30:00 AM,0,0,0
Friday 25/11/2016 12:45:00 AM,0,10,0
Friday 25/11/2016 01:00:00 AM,10,10,0
Friday 25/11/2016 01:15:00 AM,10,10,0
Friday 25/11/2016 01:30:00 AM,0,0,0
Friday 25/11/2016 01:45:00 AM,10,20,0
Friday 25/11/2016 02:00:00 AM,10,10,0
Friday 25/11/2016 02:15:00 AM,10,10,0
Friday 25/11/2016 02:30:00 AM,10,10,0
Friday 25/11/2016 02:45:00 AM,30,10,0
Friday 25/11/2016 03:00:00 AM,10,0,0
Friday 25/11/2016 03:15:00 AM,0,20,0
Friday 25/11/2016 03:30:00 AM,0,20,0
Friday 25/11/2016 03:45:00 AM,0,20,0
Friday 25/11/2016 04:00:00 AM,0,0,0
Friday 25/11/2016 04:15:00 AM,0,10,0
Friday 25/11/2016 04:30:00 AM,0,10,0
Friday 25/11/2016 04:45:00 AM,0,0,0
Friday 25/11/2016 05:00:00 AM,0,10,0
Friday 25/11/2016 05:15:00 AM,0,10,0
Friday 25/11/2016 05:30:00 AM,0,0,0
Friday 25/11/2016 05:45:00 AM,0,10,0
Friday 25/11/2016 06:00:00 AM,0,10,0
Friday 25/11/2016 06:15:00 AM,0,10,0
Friday 25/11/2016 06:30:00 AM,0,0,0
Friday 25/11/2016 06:45:00 AM,0,10,0
Friday 25/11/2016 07:00:00 AM,0,10,0
Friday 25/11/2016 07:15:00 AM,0,10,0
Friday 25/11/2016 07:30:00 AM,0,0,0
Friday 25/11/2016 07:45:00 AM,0,10,0
Friday 25/11/2016 08:00:00 AM,0,10,0
Friday 25/11/2016 08:15:00 AM,0,10,0
Friday 25/11/2016 08:30:00 AM,10,0,0
Friday 25/11/2016 08:45:00 AM,10,10,0
Friday 25/11/2016 09:00:00 AM,10,10,0
Friday 25/11/2016 09:15:00 AM,0,0,0
Friday 25/11/2016 09:30:00 AM,0,10,0
Friday 25/11/2016 09:45:00 AM,0,10,0
Friday 25/11/2016 10:00:00 AM,0,10,0
Friday 25/11/2016 10:15:00 AM,0,10,0
Friday 25/11/2016 10:30:00 AM,10,10,0
Friday 25/11/2016 10:45:00 AM,10,0,0
Friday 25/11/2016 11:00:00 AM,0,10,0
Friday 25/11/2016 11:15:00 AM,10,10,10
Friday 25/11/2016 11:30:00 AM,0,10,0
Friday 25/11/2016 11:45:00 AM,10,10,0
Friday 25/11/2016 12:00:00 PM,0,0,0
Friday 25/11/2016 12:15:00 PM,10,10,0
Friday 25/11/2016 12:30:00 PM,0,10,0
Friday 25/11/2016 12:45:00 PM,0,10,0
Friday 25/11/2016 01:00:00 PM,0,0,0
Friday 25/11/2016 01:15:00 PM,0,10,0
Friday 25/11/2016 01:30:00 PM,0,10,0
Friday 25/11/2016 01:45:00 PM,0,10,0
Friday 25/11/2016 02:00:00 PM,10,10,10
Friday 25/11/2016 02:15:00 PM,0,0,0
Friday 25/11/2016 02:30:00 PM,10,10,0
Friday 25/11/2016 02:45:00 PM,10,10,0
Friday 25/11/2016 03:00:00 PM,0,0,0
Friday 25/11/2016 03:15:00 PM,0,10,0
Friday 25/11/2016 03:30:00 PM,0,40,0
Friday 25/11/2016 03:45:00 PM,0,10,0
Friday 25/11/2016 04:00:00 PM,0,10,0
Friday 25/11/2016 04:15:00 PM,0,0,0
Friday 25/11/2016 04:30:00 PM,0,10,0
Friday 25/11/2016 04:45:00 PM,0,10,0
Friday 25/11/2016 05:00:00 PM,0,0,0
Friday 25/11/2016 05:15:00 PM,0,10,0
Friday 25/11/2016 05:30:00 PM,10,10,0
Friday 25/11/2016 05:45:00 PM,0,0,0
Friday 25/11/2016 06:00:00 PM,10,10,0
Friday 25/11/2016 06:15:00 PM,0,10,0
Friday 25/11/2016 06:30:00 PM,0,0,0
Friday 25/11/2016 06:45:00 PM,0,10,0
Friday 25/11/2016 07:00:00 PM,0,10,0
Friday 25/11/2016 07:15:00 PM,0,0,0
Friday 25/11/2016 07:30:00 PM,0,10,0
Friday 25/11/2016 07:45:00 PM,10,10,0
Friday 25/11/2016 08:00:00 PM,0,10,0
Friday 25/11/2016 08:15:00 PM,0,0,0
Friday 25/11/2016 08:30:00 PM,10,10,0
Friday 25/11/2016 08:45:00 PM,0,0,0
Friday 25/11/2016 09:00:00 PM,10,10,0
Friday 25/11/2016 09:15:00 PM,0,10,0
Friday 25/11/2016 09:30:00 PM,0,10,0
Friday 25/11/2016 09:45:00 PM,0,0,0
Friday 25/11/2016 10:00:00 PM,0,10,0
Friday 25/11/2016 10:15:00 PM,0,10,0
Friday 25/11/2016 10:30:00 PM,0,0,0
Friday 25/11/2016 10:45:00 PM,0,10,0
Friday 25/11/2016 11:00:00 PM,0,10,0
Friday 25/11/2016 11:15:00 PM,0,10,0
Friday 25/11/2016 11:30:00 PM,0,0,0
Friday 25/11/2016 11:45:00 PM,0,10,0
Saturday 26/11/2016 12:00:00 AM,0,10,0
Saturday 26/11/2016 12:15:00 AM,0,10,0
Saturday 26/11/2016 12:30:00 AM,0,0,0
Saturday 26/11/2016 12:45:00 AM,0,10,0
Saturday 26/11/2016 01:00:00 AM,0,10,0
Saturday 26/11/2016 01:15:00 AM,10,0,0
Saturday 26/11/2016 01:30:00 AM,10,10,0
Saturday 26/11/2016 01:45:00 AM,0,10,0
Saturday 26/11/2016 02:00:00 AM,10,10,0
Saturday 26/11/2016 02:15:00 AM,10,0,0
Saturday 26/11/2016 02:30:00 AM,0,10,0
Saturday 26/11/2016 02:45:00 AM,0,10,0
Saturday 26/11/2016 03:00:00 AM,0,10,0
Saturday 26/11/2016 03:15:00 AM,0,0,0
Saturday 26/11/2016 03:30:00 AM,0,10,0
Saturday 26/11/2016 03:45:00 AM,0,10,0
Saturday 26/11/2016 04:00:00 AM,0,0,0
Saturday 26/11/2016 04:15:00 AM,0,10,0
Saturday 26/11/2016 04:30:00 AM,0,10,0
Saturday 26/11/2016 04:45:00 AM,0,10,0
Saturday 26/11/2016 05:00:00 AM,0,0,0
Saturday 26/11/2016 05:15:00 AM,0,10,0
Saturday 26/11/2016 05:30:00 AM,0,10,0
Saturday 26/11/2016 05:45:00 AM,0,10,0
Saturday 26/11/2016 06:00:00 AM,0,0,0
Saturday 26/11/2016 06:15:00 AM,0,10,0
Saturday 26/11/2016 06:30:00 AM,0,10,0
Saturday 26/11/2016 06:45:00 AM,0,0,0
Saturday 26/11/2016 07:00:00 AM,0,10,0
Saturday 26/11/2016 07:15:00 AM,0,10,0
Saturday 26/11/2016 07:30:00 AM,0,10,0
Saturday 26/11/2016 07:45:00 AM,0,0,0
Saturday 26/11/2016 08:00:00 AM,0,10,0
Saturday 26/11/2016 08:15:00 AM,0,10,0
Saturday 26/11/2016 08:30:00 AM,0,10,0
Saturday 26/11/2016 08:45:00 AM,0,10,0
Saturday 26/11/2016 09:00:00 AM,0,0,0
Saturday 26/11/2016 09:15:00 AM,0,10,0
Saturday 26/11/2016 09:30:00 AM,0,20,0
Saturday 26/11/2016 09:45:00 AM,0,20,0
Saturday 26/11/2016 10:00:00 AM,0,30,0
Saturday 26/11/2016 10:15:00 AM,0,40,0
Saturday 26/11/2016 10:30:00 AM,10,20,0
Saturday 26/11/2016 10:45:00 AM,0,10,0
Saturday 26/11/2016 11:00:00 AM,0,90,0
Saturday 26/11/2016 11:15:00 AM,0,10,0
Saturday 26/11/2016 11:30:00 AM,10,20,0
Saturday 26/11/2016 11:45:00 AM,0,10,0
Saturday 26/11/2016 12:00:00 PM,0,20,0
Saturday 26/11/2016 12:15:00 PM,0,20,0
Saturday 26/11/2016 12:30:00 PM,0,70,0
Saturday 26/11/2016 12:45:00 PM,0,40,0
Saturday 26/11/2016 01:00:00 PM,0,20,0
Saturday 26/11/2016 01:15:00 PM,10,40,0
Saturday 26/11/2016 01:30:00 PM,0,20,0
Saturday 26/11/2016 01:45:00 PM,0,50,0
Saturday 26/11/2016 02:00:00 PM,0,40,0
Saturday 26/11/2016 02:15:00 PM,10,30,0
Saturday 26/11/2016 02:30:00 PM,0,320,0
Saturday 26/11/2016 02:45:00 PM,0,140,0
Saturday 26/11/2016 03:00:00 PM,0,40,0
Saturday 26/11/2016 03:15:00 PM,0,20,0
Saturday 26/11/2016 03:30:00 PM,0,40,0
Saturday 26/11/2016 03:45:00 PM,0,20,0
Saturday 26/11/2016 04:00:00 PM,10,40,0
Saturday 26/11/2016 04:15:00 PM,0,80,0
Saturday 26/11/2016 04:30:00 PM,0,70,0
Saturday 26/11/2016 04:45:00 PM,10,30,0
Saturday 26/11/2016 05:00:00 PM,20,40,0
Saturday 26/11/2016 05:15:00 PM,10,30,0
Saturday 26/11/2016 05:30:00 PM,0,40,0
Saturday 26/11/2016 05:45:00 PM,0,10,0
Saturday 26/11/2016 06:00:00 PM,0,30,0
Saturday 26/11/2016 06:15:00 PM,0,60,0
Saturday 26/11/2016 06:30:00 PM,0,70,0
Saturday 26/11/2016 06:45:00 PM,0,130,0
Saturday 26/11/2016 07:00:00 PM,0,270,0
Saturday 26/11/2016 07:15:00 PM,0,60,0
Saturday 26/11/2016 07:30:00 PM,0,10,0
Saturday 26/11/2016 07:45:00 PM,0,10,0
Saturday 26/11/2016 08:00:00 PM,0,0,0
Saturday 26/11/2016 08:15:00 PM,0,10,0
Saturday 26/11/2016 08:30:00 PM,0,10,0
Saturday 26/11/2016 08:45:00 PM,0,0,0
Saturday 26/11/2016 09:00:00 PM,0,10,0
Saturday 26/11/2016 09:15:00 PM,0,10,0
Saturday 26/11/2016 09:30:00 PM,0,10,0
Saturday 26/11/2016 09:45:00 PM,0,0,0
Saturday 26/11/2016 10:00:00 PM,0,10,0
Saturday 26/11/2016 10:15:00 PM,0,0,0
Saturday 26/11/2016 10:30:00 PM,0,10,0
Saturday 26/11/2016 10:45:00 PM,0,10,0
Saturday 26/11/2016 11:00:00 PM,0,10,0
Saturday 26/11/2016 11:15:00 PM,0,0,0
Saturday 26/11/2016 11:30:00 PM,0,10,0
Saturday 26/11/2016 11:45:00 PM,0,10,0
Sunday 27/11/2016 12:00:00 AM,0,0,0
Sunday 27/11/2016 12:15:00 AM,0,10,0
Sunday 27/11/2016 12:30:00 AM,0,10,0
Sunday 27/11/2016 12:45:00 AM,0,0,0
Sunday 27/11/2016 01:00:00 AM,10,10,0
Sunday 27/11/2016 01:15:00 AM,0,10,0
Sunday 27/11/2016 01:30:00 AM,10,0,0
Sunday 27/11/2016 01:45:00 AM,10,10,0
Sunday 27/11/2016 02:00:00 AM,0,10,0
Sunday 27/11/2016 02:15:00 AM,10,10,0
Sunday 27/11/2016 02:30:00 AM,0,0,0
Sunday 27/11/2016 02:45:00 AM,0,10,0
Sunday 27/11/2016 03:00:00 AM,0,0,0
Sunday 27/11/2016 03:15:00 AM,0,10,0
Sunday 27/11/2016 03:30:00 AM,0,10,0
Sunday 27/11/2016 03:45:00 AM,0,10,0
Sunday 27/11/2016 04:00:00 AM,0,0,0
Sunday 27/11/2016 04:15:00 AM,0,10,0
Sunday 27/11/2016 04:30:00 AM,0,10,0
Sunday 27/11/2016 04:45:00 AM,0,0,0
Sunday 27/11/2016 05:00:00 AM,0,10,0
Sunday 27/11/2016 05:15:00 AM,0,10,0
Sunday 27/11/2016 05:30:00 AM,0,10,0
Sunday 27/11/2016 05:45:00 AM,0,0,0
Sunday 27/11/2016 06:00:00 AM,0,10,0
Sunday 27/11/2016 06:15:00 AM,0,10,0
Sunday 27/11/2016 06:30:00 AM,0,0,0
Sunday 27/11/2016 06:45:00 AM,0,10,0
Sunday 27/11/2016 07:00:00 AM,0,60,0
Sunday 27/11/2016 07:15:00 AM,0,10,0
Sunday 27/11/2016 07:30:00 AM,0,10,0
Sunday 27/11/2016 07:45:00 AM,0,10,0
Sunday 27/11/2016 08:00:00 AM,0,10,0
Sunday 27/11/2016 08:15:00 AM,0,10,0
Sunday 27/11/2016 08:30:00 AM,0,10,0
Sunday 27/11/2016 08:45:00 AM,0,10,0
Sunday 27/11/2016 09:00:00 AM,0,0,0
Sunday 27/11/2016 09:15:00 AM,0,20,0
Sunday 27/11/2016 09:30:00 AM,0,10,0
Sunday 27/11/2016 09:45:00 AM,0,20,0
Sunday 27/11/2016 10:00:00 AM,0,40,0
Sunday 27/11/2016 10:15:00 AM,0,20,0
Sunday 27/11/2016 10:30:00 AM,10,10,0
Sunday 27/11/2016 10:45:00 AM,0,20,0
Sunday 27/11/2016 11:00:00 AM,0,80,0
Sunday 27/11/2016 11:15:00 AM,0,10,0
Sunday 27/11/2016 11:30:00 AM,0,20,0
Sunday 27/11/2016 11:45:00 AM,0,20,0
Sunday 27/11/2016 12:00:00 PM,10,20,0
Sunday 27/11/2016 12:15:00 PM,0,30,0
Sunday 27/11/2016 12:30:00 PM,0,80,0
Sunday 27/11/2016 12:45:00 PM,0,30,0
Sunday 27/11/2016 01:00:00 PM,0,20,0
Sunday 27/11/2016 01:15:00 PM,10,30,0
Sunday 27/11/2016 01:30:00 PM,0,30,0
Sunday 27/11/2016 01:45:00 PM,0,60,0
Sunday 27/11/2016 02:00:00 PM,0,180,0
Sunday 27/11/2016 02:15:00 PM,0,70,0
Sunday 27/11/2016 02:30:00 PM,0,70,0
Sunday 27/11/2016 02:45:00 PM,10,40,0
Sunday 27/11/2016 03:00:00 PM,0,40,0
Sunday 27/11/2016 03:15:00 PM,10,30,0
Sunday 27/11/2016 03:30:00 PM,10,10,0
Sunday 27/11/2016 03:45:00 PM,0,40,0
Sunday 27/11/2016 04:00:00 PM,0,90,0
Sunday 27/11/2016 04:15:00 PM,0,100,0
Sunday 27/11/2016 04:30:00 PM,0,10,0
Sunday 27/11/2016 04:45:00 PM,10,20,0
Sunday 27/11/2016 05:00:00 PM,0,40,0
Sunday 27/11/2016 05:15:00 PM,20,10,0
Sunday 27/11/2016 05:30:00 PM,10,40,0
Sunday 27/11/2016 05:45:00 PM,0,40,0
Sunday 27/11/2016 06:00:00 PM,0,310,0
Sunday 27/11/2016 06:15:00 PM,0,160,0
Sunday 27/11/2016 06:30:00 PM,0,170,0
Sunday 27/11/2016 06:45:00 PM,0,140,0
Sunday 27/11/2016 07:00:00 PM,0,180,0
