1515015900.0,10
1515016800.0,0
1515017700.0,0
1515018600.0,0
1515019500.0,10
1515020400.0,0
1515021300.0,170
1515022200.0,40
1515023100.0,0
1515024000.0,0
1515024900.0,0
1515025800.0,30
1515026700.0,0
1515114000.0,0
1515114900.0,10
1515115800.0,0
1515116700.0,10
1515074400.0,10
1515075300.0,10
1515076200.0,20
1515077100.0,10
1515078000.0,10
1515078900.0,10
1515079800.0,10
1515080700.0,10
1515081600.0,0
1515082500.0,10
1515083400.0,20
1515084300.0,770
1515085200.0,1000
1515086100.0,540
1515087000.0,20
1515087900.0,0
1515088800.0,110
1515089700.0,10
1515090600.0,0
1515091500.0,0
1515092400.0,0
1515093300.0,0
1515094200.0,0
1515095100.0,0
1515096000.0,0
1515096900.0,0
1515097800.0,0
1515098700.0,0
1515099600.0,0
1515100500.0,0
1515101400.0,0
1515102300.0,0
1515103200.0,0
1515104100.0,0
1515105000.0,10
1515105900.0,0
1515106800.0,0
1515107700.0,0
1515108600.0,10
1515109500.0,0
1515110400.0,0
1515111300.0,0
1515112200.0,0
1515113100.0,0
1515114000.0,10
1515114900.0,30
1515115800.0,0
1515116700.0,0
1515074400.0,10
1515075300.0,0
1515076200.0,0
1515077100.0,10
1515078000.0,0
1515078900.0,660
1515079800.0,190
1515080700.0,190
1515081600.0,180
1515082500.0,170
1515083400.0,200
1515084300.0,180
1515085200.0,150
1515086100.0,60
1515087000.0,170
1515087900.0,70
1515088800.0,130
1515089700.0,40
1515090600.0,140
1515091500.0,30
1515092400.0,120
1515093300.0,60
1515094200.0,80
1515095100.0,70
1515096000.0,80
1515096900.0,70
1515097800.0,70
1515098700.0,20
1515099600.0,70
1515100500.0,90
1515101400.0,20
1515102300.0,30
1515103200.0,30
1515104100.0,20
1515105000.0,10
1515105900.0,40
1515106800.0,20
1515107700.0,240
1515108600.0,30
1515109500.0,10
1515110400.0,0
1515111300.0,0
1515112200.0,0
1515113100.0,0
1515200400.0,0
1515201300.0,10
1515202200.0,0
1515203100.0,0
1515160800.0,0
1515161700.0,10
1515162600.0,10
1515163500.0,30
1515164400.0,0
1515165300.0,0
1515166200.0,0
1515167100.0,100
1515168000.0,0
1515168900.0,0
1515169800.0,0
1515170700.0,0
1515171600.0,0
1515172500.0,160
1515173400.0,30
1515174300.0,0
1515175200.0,90
1515176100.0,10
1515177000.0,0
1515177900.0,0
1515178800.0,0
1515179700.0,0
1515180600.0,0
1515181500.0,0
1515182400.0,0
1515183300.0,0
1515184200.0,0
1515185100.0,0
1515186000.0,0
1515186900.0,0
1515187800.0,0
1515188700.0,0
1515189600.0,0
1515190500.0,0
1515191400.0,0
1515192300.0,70
1515193200.0,380
1515194100.0,210
1515195000.0,230
1515195900.0,240
1515196800.0,230
1515197700.0,230
1515198600.0,210
1515199500.0,90
1515200400.0,230
1515201300.0,190
1515202200.0,230
1515203100.0,230
1515160800.0,210
1515161700.0,200
1515162600.0,280
1515163500.0,280
1515164400.0,260
1515165300.0,300
1515166200.0,300
1515167100.0,280
1515168000.0,290
1515168900.0,320
1515169800.0,340
1515170700.0,320
1515171600.0,350
1515172500.0,320
1515173400.0,310
1515174300.0,330
1515175200.0,330
1515176100.0,320
1515177000.0,320
1515177900.0,320
1515178800.0,290
1515179700.0,210
1515180600.0,110
1515181500.0,10
1515182400.0,120
1515183300.0,60
1515184200.0,20
1515185100.0,110
1515186000.0,20
1515186900.0,30
1515187800.0,80
1515188700.0,20
1515189600.0,30
1515190500.0,50
1515191400.0,30
1515192300.0,40
1515193200.0,40
1515194100.0,210
1515195000.0,50
1515195900.0,0
1515196800.0,20
1515197700.0,290
1515198600.0,0
1515199500.0,0
1515286800.0,0
1515287700.0,350
1515288600.0,110
1515289500.0,0
1515247200.0,0
1515248100.0,0
1515249000.0,0
1515249900.0,0
1515250800.0,10
1515251700.0,0
1515252600.0,0
1515253500.0,0
1515254400.0,0
1515255300.0,20
1515256200.0,10
1515257100.0,0
1515258000.0,0
1515258900.0,160
1515259800.0,30
1515260700.0,0
1515261600.0,100
1515262500.0,10
1515263400.0,0
1515264300.0,0
1515265200.0,0
1515266100.0,0
1515267000.0,0
1515267900.0,0
1515268800.0,0
1515269700.0,0
1515270600.0,0
1515271500.0,0
1515272400.0,0
1515273300.0,0
1515274200.0,0
1515275100.0,0
1515276000.0,0
1515276900.0,0
1515277800.0,0
1515278700.0,0
1515279600.0,0
1515280500.0,0
1515281400.0,0
1515282300.0,0
1515283200.0,0
1515284100.0,0
1515285000.0,10
1515285900.0,0
1515286800.0,0
1515287700.0,0
1515288600.0,0
1515289500.0,0
1515247200.0,0
1515248100.0,10
1515249000.0,0
1515249900.0,0
1515250800.0,0
1515251700.0,0
1515252600.0,10
1515253500.0,0
1515254400.0,0
1515255300.0,10
1515256200.0,0
1515257100.0,200
1515258000.0,110
1515258900.0,110
1515259800.0,90
1515260700.0,30
1515261600.0,0
1515262500.0,20
1515263400.0,30
1515264300.0,10
1515265200.0,20
1515266100.0,10
1515267000.0,20
1515267900.0,10
1515268800.0,30
1515269700.0,30
1515270600.0,10
1515271500.0,40
1515272400.0,10
1515273300.0,0
1515274200.0,20
1515275100.0,30
1515276000.0,0
1515276900.0,0
1515277800.0,0
1515278700.0,0
1515279600.0,0
1515280500.0,160
1515281400.0,30
1515282300.0,0
1515283200.0,0
1515284100.0,0
1515285000.0,0
1515285900.0,0
1515373200.0,0
1515374100.0,20
1515375000.0,0
1515375900.0,40
1515333600.0,30
1515334500.0,10
1515335400.0,30
1515336300.0,10
1515337200.0,20
1515338100.0,10
1515339000.0,20
1515339900.0,10
1515340800.0,20
1515341700.0,40
1515342600.0,70
1515343500.0,750
1515344400.0,1010
1515345300.0,570
1515346200.0,20
1515347100.0,0
1515348000.0,100
1515348900.0,10
1515349800.0,0
1515350700.0,0
1515351600.0,0
1515352500.0,0
1515353400.0,0
1515354300.0,0
1515355200.0,0
1515356100.0,0
1515357000.0,0
1515357900.0,0
1515358800.0,0
1515359700.0,10
1515360600.0,20
1515361500.0,50
1515362400.0,70
1515363300.0,50
1515364200.0,20
1515365100.0,20
1515366000.0,80
1515366900.0,220
1515367800.0,210
1515368700.0,300
1515369600.0,170
1515370500.0,420
1515371400.0,370
1515372300.0,220
1515373200.0,170
1515374100.0,170
1515375000.0,220
1515375900.0,300
1515333600.0,360
1515334500.0,360
1515335400.0,440
1515336300.0,180
1515337200.0,120
1515338100.0,150
1515339000.0,170
1515339900.0,180
1515340800.0,170
1515341700.0,270
1515342600.0,190
1515343500.0,150
1515344400.0,80
1515345300.0,50
1515346200.0,40
1515347100.0,70
1515348000.0,30
1515348900.0,30
1515349800.0,30
1515350700.0,30
1515351600.0,20
1515352500.0,20
1515353400.0,10
1515354300.0,10
1515355200.0,20
1515356100.0,10
1515357000.0,10
1515357900.0,10
1515358800.0,0
1515359700.0,10
1515360600.0,0
1515361500.0,10
1515362400.0,0
1515363300.0,10
1515364200.0,0
1515365100.0,10
1515366000.0,0
1515366900.0,190
1515367800.0,20
1515368700.0,10
1515369600.0,0
1515370500.0,0
1515371400.0,10
1515372300.0,0
1515459600.0,0
1515460500.0,20
1515461400.0,30
1515462300.0,20
1515420000.0,0
1515420900.0,10
1515421800.0,0
1515422700.0,20
1515423600.0,10
1515424500.0,0
1515425400.0,10
1515426300.0,10
1515427200.0,10
1515428100.0,30
1515429000.0,40
1515429900.0,770
1515430800.0,1020
1515431700.0,580
1515432600.0,20
1515433500.0,0
1515434400.0,100
1515435300.0,10
1515436200.0,0
1515437100.0,0
1515438000.0,0
1515438900.0,0
1515439800.0,0
1515440700.0,0
1515441600.0,0
1515442500.0,0
1515443400.0,0
1515444300.0,0
1515445200.0,420
1515446100.0,50
1515447000.0,30
1515447900.0,80
1515448800.0,210
1515449700.0,20
1515450600.0,30
1515451500.0,60
1515452400.0,800
1515453300.0,610
1515454200.0,100
1515455100.0,60
1515456000.0,120
1515456900.0,460
1515457800.0,1220
1515458700.0,50
1515459600.0,140
1515460500.0,50
1515461400.0,100
1515462300.0,120
1515420000.0,160
1515420900.0,160
1515421800.0,320
1515422700.0,180
1515423600.0,90
1515424500.0,90
1515425400.0,180
1515426300.0,130
1515427200.0,160
1515428100.0,170
1515429000.0,170
1515429900.0,230
1515430800.0,90
1515431700.0,60
1515432600.0,60
1515433500.0,40
1515434400.0,50
1515435300.0,50
1515436200.0,50
1515437100.0,40
1515438000.0,40
1515438900.0,30
1515439800.0,20
1515440700.0,20
1515441600.0,30
1515442500.0,20
1515443400.0,30
1515444300.0,30
1515445200.0,40
1515446100.0,30
1515447000.0,10
1515447900.0,30
1515448800.0,20
1515449700.0,10
1515450600.0,10
1515451500.0,20
1515452400.0,0
1515453300.0,220
1515454200.0,60
1515455100.0,0
1515456000.0,30
1515456900.0,0
1515457800.0,80
1515458700.0,10
1515546000.0,0
1515546900.0,10
1515547800.0,40
1515548700.0,20
1515506400.0,10
1515507300.0,30
1515508200.0,10
1515509100.0,20
1515510000.0,10
1515510900.0,0
1515511800.0,10
1515512700.0,10
1515513600.0,20
1515514500.0,40
1515515400.0,40
1515516300.0,800
1515517200.0,1030
1515518100.0,580
1515519000.0,20
1515519900.0,0
1515520800.0,100
1515521700.0,10
1515522600.0,0
1515523500.0,0
1515524400.0,0
1515525300.0,0
1515526200.0,10
1515527100.0,0
1515528000.0,0
1515528900.0,0
1515529800.0,0
1515530700.0,0
1515531600.0,10
1515532500.0,0
1515533400.0,20
1515534300.0,100
1515535200.0,120
1515536100.0,70
1515537000.0,50
1515537900.0,40
1515538800.0,50
1515539700.0,50
1515540600.0,70
1515541500.0,60
1515542400.0,80
1515543300.0,170
1515544200.0,240
1515545100.0,90
1515546000.0,60
1515546900.0,60
1515547800.0,100
1515548700.0,210
1515506400.0,200
1515507300.0,210
1515508200.0,430
1515509100.0,110
1515510000.0,70
1515510900.0,80
1515511800.0,160
1515512700.0,210
1515513600.0,150
1515514500.0,160
1515515400.0,180
1515516300.0,220
1515517200.0,80
1515518100.0,70
1515519000.0,60
1515519900.0,70
1515520800.0,70
1515521700.0,60
1515522600.0,50
1515523500.0,50
1515524400.0,60
1515525300.0,50
1515526200.0,40
1515527100.0,40
1515528000.0,30
1515528900.0,40
1515529800.0,40
1515530700.0,40
1515531600.0,30
1515532500.0,20
1515533400.0,30
1515534300.0,20
1515535200.0,30
1515536100.0,10
1515537000.0,20
1515537900.0,20
1515538800.0,20
1515539700.0,190
1515540600.0,50
1515541500.0,20
1515542400.0,20
1515543300.0,0
1515544200.0,10
1515545100.0,0
1515632400.0,0
1515633300.0,10
1515634200.0,40
1515635100.0,20
1515592800.0,20
1515593700.0,40
1515594600.0,20
1515595500.0,20
1515596400.0,30
1515597300.0,0
1515598200.0,20
1515599100.0,0
1515600000.0,30
1515600900.0,50
1515601800.0,40
1515602700.0,780
1515603600.0,1040
1515604500.0,560
1515605400.0,30
1515606300.0,0
1515607200.0,100
1515608100.0,10
1515609000.0,0
1515609900.0,0
1515610800.0,10
1515611700.0,0
1515612600.0,0
1515613500.0,0
1515614400.0,0
1515615300.0,10
1515616200.0,0
1515617100.0,0
1515618000.0,20
1515618900.0,20
1515619800.0,30
1515620700.0,140
1515621600.0,130
1515622500.0,40
1515623400.0,40
1515624300.0,60
1515625200.0,70
1515626100.0,90
1515627000.0,90
1515627900.0,130
1515628800.0,120
1515629700.0,250
1515630600.0,320
1515631500.0,210
1515632400.0,110
1515633300.0,170
1515634200.0,160
1515635100.0,370
1515592800.0,240
1515593700.0,270
1515594600.0,500
1515595500.0,460
1515596400.0,190
1515597300.0,280
1515598200.0,280
1515599100.0,390
1515600000.0,360
1515600900.0,420
1515601800.0,400
1515602700.0,530
1515603600.0,340
1515604500.0,230
1515605400.0,330
1515606300.0,290
1515607200.0,300
1515608100.0,280
1515609000.0,240
1515609900.0,220
1515610800.0,240
1515611700.0,150
1515612600.0,180
1515613500.0,150
1515614400.0,160
1515615300.0,170
1515616200.0,120
1515617100.0,160
1515618000.0,130
1515618900.0,130
1515619800.0,140
1515620700.0,60
1515621600.0,100
1515622500.0,120
1515623400.0,80
1515624300.0,70
1515625200.0,60
1515626100.0,270
1515627000.0,70
1515627900.0,0
1515628800.0,20
1515629700.0,10
1515630600.0,30
1515631500.0,30
1515718800.0,190
1515719700.0,80
1515720600.0,50
1515721500.0,0
1515679200.0,10
1515680100.0,10
1515681000.0,10
1515681900.0,20
1515682800.0,20
1515683700.0,10
1515684600.0,30
1515685500.0,20
1515686400.0,60
1515687300.0,40
1515688200.0,110
1515689100.0,850
1515690000.0,1090
1515690900.0,540
1515691800.0,30
1515692700.0,0
1515693600.0,110
1515694500.0,10
1515695400.0,10
1515696300.0,0
1515697200.0,10
1515698100.0,0
1515699000.0,10
1515699900.0,10
1515700800.0,0
1515701700.0,0
1515702600.0,30
1515703500.0,30
1515704400.0,40
1515705300.0,50
1515706200.0,30
1515707100.0,120
1515708000.0,110
1515708900.0,80
1515709800.0,100
1515710700.0,180
1515711600.0,370
1515712500.0,290
1515713400.0,310
1515714300.0,90
1515715200.0,250
1515716100.0,390
1515717000.0,300
1515717900.0,260
1515718800.0,370
1515719700.0,310
1515720600.0,380
1515721500.0,410
1515679200.0,320
1515680100.0,410
1515681000.0,440
1515681900.0,320
1515682800.0,150
1515683700.0,230
1515684600.0,260
1515685500.0,260
1515686400.0,290
1515687300.0,330
1515688200.0,250
1515689100.0,250
1515690000.0,240
1515690900.0,60
1515691800.0,120
1515692700.0,270
1515693600.0,120
1515694500.0,60
1515695400.0,80
1515696300.0,70
1515697200.0,80
1515698100.0,120
1515699000.0,110
1515699900.0,20
1515700800.0,40
1515701700.0,10
1515702600.0,10
1515703500.0,30
1515704400.0,100
1515705300.0,20
1515706200.0,10
1515707100.0,20
1515708000.0,20
1515708900.0,10
1515709800.0,10
1515710700.0,20
1515711600.0,0
1515712500.0,200
1515713400.0,60
1515714300.0,20
1515715200.0,10
1515716100.0,20
1515717000.0,0
1515717900.0,0
1515805200.0,10
1515806100.0,0
1515807000.0,0
1515807900.0,0
1515765600.0,0
1515766500.0,0
1515767400.0,0
1515768300.0,0
1515769200.0,0
1515770100.0,0
1515771000.0,10
1515771900.0,0
1515772800.0,0
1515773700.0,0
1515774600.0,0
1515775500.0,0
1515776400.0,0
1515777300.0,180
1515778200.0,40
1515779100.0,0
1515780000.0,130
1515780900.0,20
1515781800.0,0
1515782700.0,0
1515783600.0,10
1515784500.0,0
1515785400.0,0
1515786300.0,0
1515787200.0,0
1515788100.0,10
1515789000.0,0
1515789900.0,0
1515790800.0,40
1515791700.0,20
1515792600.0,10
1515793500.0,20
1515794400.0,20
1515795300.0,0
1515796200.0,30
1515797100.0,20
1515798000.0,10
1515798900.0,20
1515799800.0,30
1515800700.0,30
1515801600.0,10
1515802500.0,30
1515803400.0,20
1515804300.0,30
1515805200.0,30
1515806100.0,10
1515807000.0,50
1515807900.0,30
1515765600.0,30
1515766500.0,40
1515767400.0,30
1515768300.0,70
1515769200.0,70
1515770100.0,10
1515771000.0,30
1515771900.0,0
1515772800.0,20
1515773700.0,10
1515774600.0,20
1515775500.0,10
1515776400.0,20
1515777300.0,10
1515778200.0,10
1515779100.0,0
1515780000.0,20
1515780900.0,10
1515781800.0,20
1515782700.0,20
1515783600.0,0
1515784500.0,10
1515785400.0,20
1515786300.0,0
1515787200.0,10
1515788100.0,0
1515789000.0,0
1515789900.0,0
1515790800.0,0
1515791700.0,10
1515792600.0,0
1515793500.0,0
1515794400.0,10
1515795300.0,0
1515796200.0,0
1515797100.0,10
1515798000.0,0
1515798900.0,190
1515799800.0,50
1515800700.0,0
1515801600.0,10
1515802500.0,0
1515803400.0,0
1515804300.0,0
1515891600.0,0
1515892500.0,0
1515893400.0,10
1515894300.0,0
1515852000.0,0
1515852900.0,0
1515853800.0,0
1515854700.0,0
1515855600.0,0
1515856500.0,0
1515857400.0,0
1515858300.0,0
1515859200.0,0
1515860100.0,0
1515861000.0,0
1515861900.0,10
1515862800.0,0
1515863700.0,190
1515864600.0,40
1515865500.0,0
1515866400.0,130
1515867300.0,20
1515868200.0,0
1515869100.0,0
1515870000.0,0
1515870900.0,0
1515871800.0,0
1515872700.0,0
1515873600.0,0
1515874500.0,0
1515875400.0,0
1515876300.0,0
1515877200.0,0
1515878100.0,0
1515879000.0,0
1515879900.0,10
1515880800.0,0
1515881700.0,0
1515882600.0,0
1515883500.0,0
1515884400.0,0
1515885300.0,0
1515886200.0,10
1515887100.0,20
1515888000.0,0
1515888900.0,30
1515889800.0,20
1515890700.0,0
1515891600.0,20
1515892500.0,20
1515893400.0,20
1515894300.0,20
1515852000.0,20
1515852900.0,20
1515853800.0,20
1515854700.0,20
1515855600.0,20
1515856500.0,30
1515857400.0,10
1515858300.0,20
1515859200.0,30
1515860100.0,20
1515861000.0,30
1515861900.0,30
1515862800.0,30
1515863700.0,10
1515864600.0,20
1515865500.0,10
1515866400.0,30
1515867300.0,30
1515868200.0,20
1515869100.0,30
1515870000.0,20
1515870900.0,20
1515871800.0,20
1515872700.0,20
1515873600.0,10
1515874500.0,0
1515875400.0,0
1515876300.0,0
1515877200.0,0
1515878100.0,0
1515879000.0,10
1515879900.0,0
1515880800.0,0
1515881700.0,0
1515882600.0,0
1515883500.0,0
1515884400.0,0
1515885300.0,200
1515886200.0,50
1515887100.0,0
1515888000.0,0
1515888900.0,0
1515889800.0,0
1515890700.0,10
1515978000.0,0
1515978900.0,40
1515979800.0,20
1515980700.0,10
1515938400.0,0
1515939300.0,10
1515940200.0,0
1515941100.0,0
1515942000.0,10
1515942900.0,30
1515943800.0,20
1515944700.0,10
1515945600.0,20
1515946500.0,40
1515947400.0,40
1515948300.0,820
1515949200.0,1070
1515950100.0,590
1515951000.0,30
1515951900.0,0
1515952800.0,110
1515953700.0,10
1515954600.0,0
1515955500.0,0
1515956400.0,0
1515957300.0,0
1515958200.0,0
1515959100.0,0
1515960000.0,10
1515960900.0,0
1515961800.0,0
1515962700.0,10
1515963600.0,10
1515964500.0,60
1515965400.0,0
1515966300.0,20
1515967200.0,40
1515968100.0,30
1515969000.0,40
1515969900.0,20
1515970800.0,80
1515971700.0,20
1515972600.0,40
1515973500.0,20
1515974400.0,30
1515975300.0,70
1515976200.0,30
1515977100.0,30
1515978000.0,40
1515978900.0,30
1515979800.0,30
1515980700.0,30
1515938400.0,50
1515939300.0,40
1515940200.0,30
1515941100.0,30
1515942000.0,50
1515942900.0,40
1515943800.0,50
1515944700.0,30
1515945600.0,40
1515946500.0,50
1515947400.0,40
1515948300.0,20
1515949200.0,30
1515950100.0,30
1515951000.0,20
1515951900.0,30
1515952800.0,30
1515953700.0,10
1515954600.0,20
1515955500.0,20
1515956400.0,20
1515957300.0,20
1515958200.0,20
1515959100.0,20
1515960000.0,0
1515960900.0,10
1515961800.0,10
1515962700.0,10
1515963600.0,10
1515964500.0,10
1515965400.0,0
1515966300.0,10
1515967200.0,0
1515968100.0,10
1515969000.0,0
1515969900.0,10
1515970800.0,0
1515971700.0,200
1515972600.0,30
1515973500.0,10
1515974400.0,10
1515975300.0,0
1515976200.0,0
1515977100.0,0
1516064400.0,0
1516065300.0,10
1516066200.0,30
1516067100.0,30
1516024800.0,10
1516025700.0,20
1516026600.0,30
1516027500.0,30
1516028400.0,10
1516029300.0,0
1516030200.0,40
1516031100.0,0
1516032000.0,40
1516032900.0,30
1516033800.0,40
1516034700.0,790
1516035600.0,1030
1516036500.0,580
1516037400.0,30
1516038300.0,10
1516039200.0,100
1516040100.0,10
1516041000.0,0
1516041900.0,0
1516042800.0,0
1516043700.0,0
1516044600.0,0
1516045500.0,0
1516046400.0,0
1516047300.0,0
1516048200.0,10
1516049100.0,10
1516050000.0,10
1516050900.0,160
1516051800.0,130
1516052700.0,200
1516053600.0,50
1516054500.0,30
1516055400.0,30
1516056300.0,40
1516057200.0,120
1516058100.0,60
1516059000.0,70
1516059900.0,100
1516060800.0,80
1516061700.0,100
1516062600.0,120
1516063500.0,100
1516064400.0,140
1516065300.0,110
1516066200.0,110
1516067100.0,110
1516024800.0,120
1516025700.0,140
1516026600.0,140
1516027500.0,100
1516028400.0,100
1516029300.0,180
1516030200.0,160
1516031100.0,130
1516032000.0,120
1516032900.0,80
1516033800.0,130
1516034700.0,80
1516035600.0,60
1516036500.0,60
1516037400.0,40
1516038300.0,60
1516039200.0,50
1516040100.0,50
1516041000.0,50
1516041900.0,50
1516042800.0,30
1516043700.0,30
1516044600.0,30
1516045500.0,30
1516046400.0,40
1516047300.0,30
1516048200.0,20
1516049100.0,30
1516050000.0,20
1516050900.0,10
1516051800.0,10
1516052700.0,10
1516053600.0,10
1516054500.0,20
1516055400.0,10
1516056300.0,0
1516057200.0,10
1516058100.0,190
1516059000.0,40
1516059900.0,10
1516060800.0,10
1516061700.0,10
1516062600.0,10
1516063500.0,0
1516150800.0,0
1516151700.0,10
1516152600.0,20
1516153500.0,20
1516111200.0,30
1516112100.0,0
1516113000.0,0
1516113900.0,20
1516114800.0,10
1516115700.0,0
1516116600.0,0
1516117500.0,10
1516118400.0,10
1516119300.0,30
1516120200.0,40
1516121100.0,790
1516122000.0,1040
1516122900.0,600
